_RAJ2000;_DEJ2000;RAJ2000;e_RAJ2000;DEJ2000;e_DEJ2000;Sp;e_Sp;St;e_St;MajAxis;MinAxis;PA;dMajAxis;dMinAxis;dPA;Mosaic;Nm;Xpos;Ypos;MGPS;E
79.66445829999999;-51.528138899999995;05 18 39.47;1.5;-51 31 41.30;1.7;711.4;21.4;744.6;22.4;57.1;49.9;56.3;0.0;0.0;     ;J0512M52;1;366.2;674.6;;
79.77475;-35.9186667;05 19 05.94;1.5;-35 55 07.20;1.7;944.3;28.5;976.8;29.4;76.6;56.2;46.9;0.0;0.0;     ;J0524M36;1;1029.7;429.4;;
79.8608333;-45.766361100000005;05 19 26.60;1.5;-45 45 58.90;1.7;15500.0;465.0;17134.0;514.0;64.8;49.7;89.2;0.0;0.0;     ;J0520M44;1;736.8;88.5;;
79.89225;-45.7602778;05 19 34.14;1.5;-45 45 37.00;1.7;1542.0;46.4;3903.0;134.0;129.6;60.8;33.9;115.6;30.2; 38.5;J0520M44;1;729.6;89.9;;
79.8965417;-34.58825;05 19 35.17;1.5;-34 35 17.70;1.7;519.3;15.7;537.1;16.3;76.6;60.8;143.2;0.0;0.0;     ;J0524M36;1;1002.3;685.6;;
79.9111667;-45.7676111;05 19 38.68;1.5;-45 46 03.40;1.7;4586.0;137.6;54636.0;1651.0;248.3;141.4;106.0;243.9;126.3;105.2;J0520M44;1;725.3;88.2;;
79.9645;-45.7826944;05 19 51.48;1.5;-45 46 57.70;1.7;1123.0;33.9;2263.0;74.2;112.4;55.8;34.8;96.3;0.0; 41.3;J0520M44;1;713.1;84.8;;
79.9762917;-45.800638899999996;05 19 54.31;1.5;-45 48 02.30;1.7;1071.0;32.3;1704.0;59.4;90.1;55.0;147.5;69.0;0.0;134.9;J0520M44;1;710.4;80.7;;
79.9973333;-45.7615833;05 19 59.36;1.5;-45 45 41.70;1.7;926.1;28.0;1494.4;57.0;74.1;64.2;74.1;58.3;0.0; 83.9;J0520M44;1;705.6;89.6;;
80.0137083;-45.7887778;05 20 03.29;1.5;-45 47 19.60;1.7;8050.0;241.5;43014.0;1334.0;143.2;110.5;109.6;135.2;90.6;105.7;J0520M44;1;701.9;83.4;;
80.0279583;-45.794388899999994;05 20 06.71;1.5;-45 47 39.80;1.7;3148.0;94.5;3149.0;94.5;64.8;47.0;66.1;0.0;0.0;     ;J0520M44;1;698.6;82.1;;
80.1897917;-42.8288333;05 20 45.55;1.5;-42 49 43.80;1.7;495.7;14.9;495.8;14.9;64.8;45.0;179.9;0.0;0.0;     ;J0520M44;1;659.4;756.2;;
80.3889583;-58.7331944;05 21 33.35;1.5;-58 43 59.50;1.7;604.4;18.2;724.0;21.8;55.3;51.0;65.3;0.0;0.0;     ;J0530M60;1;1063.5;965.1;;
80.4067917;-54.9484167;05 21 37.63;1.5;-54 56 54.30;1.7;744.8;22.4;760.8;22.9;54.3;46.6;158.2;0.0;0.0;     ;J0512M56;2;252.8;863.8;;
80.5275;-78.62938890000001;05 22 06.60;1.5;-78 37 45.80;1.7;801.6;24.1;911.5;35.7;51.4;45.5;56.0;24.4;0.0; 58.8;J0500M80;2;348.9;1119.0;;
80.64204170000001;-61.1328889;05 22 34.09;1.5;-61 07 58.40;1.7;724.9;21.8;725.1;21.8;52.0;46.1;117.2;0.0;0.0;     ;J0530M60;1;998.5;286.4;;
80.741;-36.458611100000006;05 22 57.84;1.5;-36 27 31.00;1.7;18877.0;566.3;22653.0;679.6;77.9;55.5;117.1;0.0;0.0;     ;J0524M36;1;773.2;326.7;;
80.7412917;-29.987055600000005;05 22 57.91;1.5;-29 59 13.40;1.7;443.4;13.5;443.5;13.5;84.9;45.8;102.4;0.0;0.0;     ;J0524M32;1;778.3;723.0;;
80.74225;-36.457555600000006;05 22 58.14;1.6;-36 27 27.20;1.8;734.0;22.4;3677.0;118.4;297.7;66.0;36.3;290.1;30.8; 37.6;J0524M36;1;772.8;326.9;;
80.7434167;-36.4638611;05 22 58.42;1.5;-36 27 49.90;1.8;1226.0;37.0;6265.0;197.2;248.8;78.1;162.3;237.5;60.8;161.1;J0524M36;1;772.5;325.7;;
80.8280833;-48.279888899999996;05 23 18.74;1.5;-48 16 47.60;1.7;1026.0;30.8;1149.0;34.5;61.1;50.0;85.7;0.0;0.0;     ;J0520M48;1;524.7;455.2;;
80.88745829999999;-32.856333299999996;05 23 32.99;1.5;-32 51 22.80;1.7;1364.0;41.0;1849.0;55.6;84.9;75.0;133.3;0.0;0.0;     ;J0524M32;1;735.9;225.5;;
80.8965;-51.6422778;05 23 35.16;1.5;-51 38 32.20;1.7;916.6;27.5;916.8;27.5;57.1;47.5;22.9;0.0;0.0;     ;J0536M52;2;1335.0;637.7;;
80.9174167;-70.8395;05 23 40.18;1.5;-70 50 22.20;1.7;557.3;16.8;593.9;17.9;50.3;45.1;164.9;0.0;0.0;     ;J0515M72;1;472.2;1027.2;;
80.9184583;-70.85511109999999;05 23 40.43;1.5;-70 51 18.40;1.7;584.5;17.6;610.5;18.4;49.1;45.4;156.5;0.0;0.0;     ;J0515M72;1;472.3;1022.3;;
80.9224167;-34.1427222;05 23 41.38;1.5;-34 08 33.80;1.7;724.4;21.9;843.0;25.5;77.3;53.4;68.9;0.0;0.0;     ;J0524M36;1;726.0;772.2;;
81.1671667;-56.98072220000001;05 24 40.12;1.5;-56 58 50.60;1.7;1449.0;43.5;1514.0;45.5;54.3;50.4;47.2;0.0;0.0;     ;J0512M56;2;140.5;308.2;;
81.2355;-31.478638899999996;05 24 56.52;1.5;-31 28 43.10;1.7;465.9;14.2;512.8;15.7;84.9;66.5;38.1;0.0;0.0;     ;J0524M32;1;639.3;464.4;;
81.2595833;-69.64411109999999;05 25 02.30;1.5;-69 38 38.80;1.7;2020.0;60.6;5453.0;185.2;88.9;66.5;33.3;75.2;47.9; 35.9;J0524M68;1;675.4;155.1;;
81.35025;-32.6924444;05 25 24.06;1.5;-32 41 32.80;1.7;464.4;14.1;1079.9;37.6;120.0;81.1;125.1;106.0;0.0;111.6;J0524M32;1;608.5;253.8;;
81.380375;-45.965388899999994;05 25 31.29;1.5;-45 57 55.40;1.7;1919.0;57.6;2063.0;62.0;60.6;54.6;137.8;0.0;0.0;     ;J0520M48;2;391.0;1016.6;;
81.411625;-31.5515;05 25 38.79;1.5;-31 33 05.40;1.7;498.1;15.2;603.3;18.4;84.9;73.1;38.0;0.0;0.0;     ;J0524M32;1;590.2;451.7;;
81.4780417;-43.300611100000005;05 25 54.73;1.5;-43 18 02.20;1.7;456.0;13.7;456.1;13.7;64.8;45.0;179.0;0.0;0.0;     ;J0520M44;1;353.0;646.8;;
81.4936667;-57.418833299999996;05 25 58.48;1.5;-57 25 07.80;1.7;770.9;23.2;828.6;24.9;54.3;49.8;36.4;0.0;0.0;     ;J0512M56;2;89.7;187.2;;
81.501625;-66.08402779999999;05 26 00.39;1.5;-66 05 02.50;1.7;879.0;26.4;1876.0;67.9;70.8;68.0;90.3;54.7;46.0; 90.1;J0530M64;2;837.5;20.2;;
81.88920829999999;-50.0993056;05 27 33.41;1.5;-50 05 57.50;1.7;609.4;18.3;609.5;18.3;57.1;45.0;91.7;0.0;0.0;     ;J0536M52;1;1148.0;1041.0;;
81.9073333;-49.289888899999994;05 27 37.76;1.5;-49 17 23.60;1.7;479.5;14.4;548.5;16.5;60.6;53.3;121.9;0.0;0.0;     ;J0520M48;2;297.9;206.6;;
82.044;-65.06511110000001;05 28 10.56;1.5;-65 03 54.40;1.7;649.4;19.5;676.6;20.3;51.6;45.6;163.1;0.0;0.0;     ;J0530M64;1;767.9;320.5;;
82.0605;-40.2260833;05 28 14.52;1.5;-40 13 33.90;1.7;751.0;22.6;819.4;24.6;70.0;52.2;114.9;0.0;0.0;     ;J0520M40;1;190.3;402.6;;
82.0779167;-41.6621944;05 28 18.70;1.5;-41 39 43.90;1.7;643.2;19.3;643.3;19.4;70.0;45.7;101.4;0.0;0.0;     ;J0520M40;1;197.1;100.6;;
82.1022083;-33.185055600000005;05 28 24.53;1.5;-33 11 06.20;1.7;741.2;22.3;767.8;23.1;84.9;49.3;65.2;0.0;0.0;     ;J0524M32;1;403.1;167.7;;
82.362125;-31.859888899999998;05 29 26.91;1.5;-31 51 35.60;1.7;518.6;15.7;518.7;15.7;84.9;45.0;179.3;0.0;0.0;     ;J0524M32;1;326.4;397.0;;
82.6050417;-54.906138899999995;05 30 25.21;1.5;-54 54 22.10;1.7;1186.0;35.6;1232.0;37.0;54.3;47.6;70.8;0.0;0.0;     ;J0536M56;1;967.4;879.6;;
82.8148333;-30.53775;05 31 15.56;1.5;-30 32 15.90;1.7;1204.0;36.2;1213.0;36.5;84.9;51.6;10.3;0.0;0.0;     ;J0524M32;1;193.5;625.3;;
82.9945417;-41.974444399999996;05 31 58.69;1.5;-41 58 28.00;1.7;438.8;13.2;459.2;13.8;64.8;51.5;125.5;0.0;0.0;     ;J0540M44;2;1192.8;946.3;;
83.0145417;-30.875333299999998;05 32 03.49;1.5;-30 52 31.20;1.7;480.9;14.7;493.8;15.0;84.9;55.7;163.8;0.0;0.0;     ;J0524M32;1;139.2;566.2;;
83.174125;-39.67663889999999;05 32 41.79;1.5;-39 40 35.90;1.7;539.4;16.3;546.5;16.5;70.0;45.9;82.1;0.0;0.0;     ;J0540M40;1;1164.8;519.0;;
83.1995;-63.80497220000001;05 32 47.88;1.5;-63 48 17.90;1.7;1474.0;44.2;1654.0;49.6;50.8;49.8;74.2;0.0;0.0;     ;J0530M64;1;603.9;690.9;;
83.2245;-72.53175;05 32 53.88;1.5;-72 31 54.30;1.7;512.2;15.4;548.8;16.5;50.6;45.1;162.6;0.0;0.0;     ;J0515M72;2;265.9;489.0;;
83.2760833;-80.25527779999999;05 33 06.26;1.5;-80 15 19.00;1.7;551.6;16.6;551.7;16.6;45.7;45.1;23.6;0.0;0.0;     ;J0600M80;2;1076.6;590.5;;
83.3810833;-41.8219722;05 33 31.46;1.5;-41 49 19.10;1.7;898.9;27.0;1004.5;30.2;70.0;51.4;106.7;0.0;0.0;     ;J0540M40;1;1099.8;68.5;;
83.4139583;-45.875916700000005;05 33 39.35;1.5;-45 52 33.30;1.7;1731.0;52.0;1834.0;55.1;64.8;50.2;65.6;0.0;0.0;     ;J0540M44;1;1066.3;61.2;;
83.5193333;-44.927361100000006;05 34 04.64;1.5;-44 55 38.50;1.7;699.7;21.1;1049.3;37.7;81.5;57.2;36.0;59.6;0.0; 54.7;J0540M44;1;1048.0;277.0;;
83.5723333;-37.7905;05 34 17.36;1.5;-37 47 25.80;1.7;852.5;25.7;858.3;25.8;76.6;48.3;66.0;0.0;0.0;     ;J0542M36;2;1203.5;67.7;;
83.6094167;-51.2204722;05 34 26.26;1.5;-51 13 13.70;1.7;1400.0;42.0;1474.0;44.3;57.1;47.5;80.9;0.0;0.0;     ;J0536M52;1;785.1;756.9;;
83.6479583;-61.102166700000005;05 34 35.51;1.5;-61 06 07.80;1.7;437.0;13.2;444.9;13.4;52.0;47.9;124.5;0.0;0.0;     ;J0530M60;1;523.5;297.3;;
83.6803333;-61.3628056;05 34 43.28;1.5;-61 21 46.10;1.7;1299.0;39.0;1300.0;39.0;52.0;45.0;179.0;0.0;0.0;     ;J0530M60;1;519.9;223.4;;
83.691;-32.059361100000004;05 34 45.84;1.5;-32 03 33.70;1.7;454.6;13.8;471.7;14.3;84.9;64.2;157.3;0.0;0.0;     ;J0542M32;1;1206.7;361.5;;
83.740375;-61.36863889999999;05 34 57.69;1.5;-61 22 07.10;1.7;852.4;25.6;852.6;25.6;52.0;48.0;44.4;0.0;0.0;     ;J0530M60;1;510.5;221.5;;
83.7478333;-56.5831111;05 34 59.48;1.5;-56 34 59.20;1.7;1347.0;40.4;1356.0;40.7;54.4;45.3;8.6;0.0;0.0;     ;J0536M56;1;750.5;426.7;;
83.929625;-66.0331111;05 35 43.11;1.5;-66 01 59.20;1.7;841.0;25.3;1120.3;42.5;58.8;51.4;50.9;36.0;0.0; 64.5;J0530M64;2;515.0;34.2;;
83.9430417;-66.0384167;05 35 46.33;1.5;-66 02 18.30;1.7;568.7;17.2;874.0;35.9;63.0;55.3;45.3;42.0;27.1; 59.3;J0530M64;2;513.2;32.6;;
84.0569583;-49.73975;05 36 13.67;1.5;-49 44 23.10;1.7;3003.0;90.1;3664.0;110.0;60.7;54.9;86.5;0.0;0.0;     ;J0540M48;1;904.5;100.0;;
84.118;-34.0195833;05 36 28.32;1.5;-34 01 10.50;1.7;493.4;15.0;673.5;20.5;80.7;63.9;131.4;0.0;0.0;     ;J0542M36;2;1079.8;794.3;;
263.01725;-70.121;17 32 04.14;1.5;-70 07 15.60;1.7;528.3;15.9;664.1;25.5;55.2;48.5;49.8;30.9;0.0; 57.8;J1715M72;1;230.6;1238.8;;
84.43675;-69.17236109999999;05 37 44.82;1.5;-69 10 20.50;1.7;965.1;29.0;2342.5;82.1;87.4;60.9;142.4;73.6;39.4;140.0;J0600M68;2;1351.3;271.3;;
84.5017917;-41.752166700000004;05 38 00.43;1.5;-41 45 07.80;1.7;513.2;15.5;592.8;17.9;71.6;51.0;84.5;0.0;0.0;     ;J0540M40;1;826.6;85.2;;
84.50325;-37.798;05 38 00.78;1.5;-37 47 52.80;1.7;649.7;19.6;669.0;20.1;77.4;47.3;8.7;0.0;0.0;     ;J0542M36;1;962.8;68.4;;
84.6465833;-69.10416670000001;05 38 35.18;1.5;-69 06 15.00;1.7;1447.0;43.5;7154.0;225.1;145.9;74.1;178.9;137.6;58.8;178.9;J0600M68;2;1329.0;293.9;;
84.7035833;-69.08077779999999;05 38 48.86;1.5;-69 04 50.80;1.7;1508.0;45.3;5537.0;178.7;104.9;76.5;110.7;94.6;59.5;109.5;J0600M68;2;1323.0;301.5;;
84.7090833;-44.0861944;05 38 50.18;1.5;-44 05 10.30;1.7;3431.0;103.0;3524.0;105.8;64.8;50.8;55.1;0.0;0.0;     ;J0540M44;1;773.4;470.3;;
84.7767917;-80.3279444;05 39 06.43;1.5;-80 19 40.60;1.7;477.6;14.4;499.5;15.0;47.4;45.4;51.2;0.0;0.0;     ;J0600M80;2;991.8;575.6;;
84.8638333;-85.0637222;05 39 27.32;1.5;-85 03 49.40;1.7;575.7;17.3;621.3;25.1;48.6;45.2;86.6;18.3;0.0; 86.8;J0430M84;2;223.5;282.1;;
84.92625;-56.21275;05 39 42.30;1.5;-56 12 45.90;1.7;806.3;24.2;806.4;24.2;54.3;48.1;28.5;0.0;0.0;     ;J0536M56;1;536.4;526.3;;
84.9273333;-69.6473333;05 39 42.56;1.5;-69 38 50.40;1.7;581.3;17.5;1344.0;47.8;80.6;62.9;52.0;66.0;41.5; 55.5;J0600M68;2;1281.6;132.2;;
84.9514167;-34.2085;05 39 48.34;1.5;-34 12 30.60;1.7;1052.0;31.7;1104.0;33.2;76.6;62.8;149.8;0.0;0.0;     ;J0542M36;1;853.5;759.3;;
85.0379167;-69.33188890000001;05 40 09.10;1.5;-69 19 54.80;1.7;713.4;21.5;1072.5;44.5;59.4;55.3;92.8;38.8;26.5; 91.7;J0600M68;2;1277.5;228.6;;
85.0619583;-36.67619439999999;05 40 14.87;1.5;-36 40 34.30;1.7;491.3;14.8;539.3;16.3;76.6;58.7;48.3;0.0;0.0;     ;J0542M36;1;820.0;284.8;;
85.0712083;-33.1549444;05 40 17.09;1.5;-33 09 17.80;1.7;917.8;27.6;1001.5;30.1;84.9;69.3;31.7;0.0;0.0;     ;J0542M32;1;822.5;173.6;;
85.103625;-53.0626667;05 40 24.87;1.5;-53 03 45.60;1.7;1300.0;39.0;1352.0;40.6;57.1;46.8;90.4;0.0;0.0;     ;J0536M52;1;488.0;280.7;;
85.120625;-40.265555600000006;05 40 28.95;1.5;-40 15 56.00;1.7;592.1;17.9;592.2;17.9;70.0;47.2;66.7;0.0;0.0;     ;J0540M40;1;674.9;398.1;;
85.3214167;-36.0546111;05 41 17.14;1.5;-36 03 16.60;1.7;543.4;16.4;587.6;17.7;76.6;62.5;141.0;0.0;0.0;     ;J0542M36;1;752.2;404.5;;
85.4599583;-73.5371944;05 41 50.39;1.5;-73 32 13.90;1.7;1718.0;51.6;1810.0;54.3;48.8;46.1;33.3;0.0;0.0;     ;J0515M72;2;84.1;158.7;;
85.61225;-48.840444399999996;05 42 26.94;1.5;-48 50 25.60;1.7;1480.0;44.4;1553.0;46.6;60.6;53.7;141.6;0.0;0.0;     ;J0540M48;1;573.1;319.2;;
85.6996667;-46.9451944;05 42 47.92;1.5;-46 56 42.70;1.7;537.2;16.2;644.9;19.4;60.6;54.0;87.9;0.0;0.0;     ;J0540M48;1;548.7;780.0;;
85.993125;-33.6080278;05 43 58.35;1.5;-33 36 28.90;1.7;739.5;22.3;767.1;23.1;84.9;57.9;134.6;0.0;0.0;     ;J0542M32;1;570.6;95.0;;
86.0748333;-38.4329167;05 44 17.96;1.5;-38 25 58.50;1.7;872.9;26.3;1022.5;30.8;70.0;57.3;132.0;0.0;0.0;     ;J0540M40;1;429.5;782.6;;
86.24925;-62.05575;05 44 59.82;1.5;-62 03 20.70;1.7;486.1;14.6;569.0;21.7;58.6;45.0;179.0;30.5;0.0;178.5;J0530M64;4;130.4;1190.6;;
86.295;-47.9444722;05 45 10.80;1.5;-47 56 40.10;1.7;636.6;19.2;867.9;26.2;63.4;59.6;64.7;0.0;0.0;     ;J0540M48;1;421.1;535.7;;
86.3181667;-31.9836667;05 45 16.36;1.5;-31 59 01.20;1.7;1059.0;31.9;1059.0;31.9;84.9;52.8;127.6;0.0;0.0;     ;J0542M32;1;477.9;376.4;;
86.3224583;-60.579472200000005;05 45 17.39;1.5;-60 34 46.10;1.7;645.0;19.4;853.0;30.5;68.7;45.0;175.9;45.0;0.0;174.5;J0530M60;2;91.0;431.4;;
86.475375;-64.8928889;05 45 54.09;1.5;-64 53 34.40;1.7;733.1;22.0;733.2;22.0;50.1;45.8;61.4;0.0;0.0;     ;J0530M64;2;153.4;355.9;;
86.5514167;-60.880527799999996;05 46 12.34;1.5;-60 52 49.90;1.7;463.1;14.0;463.2;14.0;52.0;45.0;3.1;0.0;0.0;     ;J0600M60;2;1253.9;349.1;;
86.9080833;-44.5199167;05 47 37.94;1.5;-44 31 11.70;1.7;2387.0;71.7;2472.0;74.2;64.8;50.9;156.4;0.0;0.0;     ;J0540M44;1;259.8;368.2;;
86.9732917;-47.249888899999995;05 47 53.59;1.5;-47 14 59.60;1.7;844.9;25.4;888.5;26.7;60.6;51.6;124.9;0.0;0.0;     ;J0540M48;2;266.7;702.3;;
87.010375;-45.906611100000006;05 48 02.49;1.5;-45 54 23.80;1.7;1226.0;36.8;1270.0;38.1;60.6;51.2;50.4;0.0;0.0;     ;J0540M48;4;247.3;1028.6;;
87.058125;-48.2811667;05 48 13.95;1.5;-48 16 52.20;1.7;1106.0;33.2;1174.0;35.3;61.5;47.2;101.8;0.0;0.0;     ;J0600M48;2;1345.4;446.5;;
87.108625;-45.7598889;05 48 26.07;1.5;-45 45 35.60;1.7;604.8;18.2;722.0;21.7;64.8;53.9;86.3;0.0;0.0;     ;J0600M44;2;1364.9;81.9;;
87.2585;-57.87252779999999;05 49 02.04;1.5;-57 52 21.10;1.7;630.8;19.0;630.9;19.0;54.3;45.0;87.3;0.0;0.0;     ;J0536M56;3;138.2;66.0;;
87.3447083;-40.852277799999996;05 49 22.73;1.5;-40 51 08.20;1.7;3446.0;103.4;3521.0;105.7;70.0;59.2;36.5;0.0;0.0;     ;J0600M40;2;1362.1;268.4;;
87.3551667;-40.856694399999995;05 49 25.24;1.5;-40 51 24.10;1.7;1539.0;46.3;1539.0;46.3;70.0;52.0;162.2;0.0;0.0;     ;J0600M40;2;1359.4;267.5;;
87.43275;-46.929083299999995;05 49 43.86;1.5;-46 55 44.70;1.7;630.6;19.0;651.9;19.6;60.6;51.7;132.5;0.0;0.0;     ;J0600M48;2;1278.6;777.3;;
87.7066667;-31.74075;05 50 49.60;1.5;-31 44 26.70;1.7;1395.0;41.9;1540.0;46.3;84.9;50.7;102.7;0.0;0.0;     ;J0542M32;2;91.0;415.6;;
87.7713333;-64.1005833;05 51 05.12;1.5;-64 06 02.10;1.7;531.0;16.0;829.9;28.5;74.5;47.3;172.7;55.3;0.0;171.5;J0600M64;1;1023.5;599.4;;
87.789125;-43.576583299999996;05 51 09.39;1.5;-43 34 35.70;1.7;629.3;18.9;685.7;20.6;64.8;50.4;110.2;0.0;0.0;     ;J0600M44;2;1229.1;581.4;;
87.8830833;-56.9246389;05 51 31.94;1.5;-56 55 28.70;1.7;667.2;20.1;740.9;22.3;54.3;51.0;70.6;0.0;0.0;     ;J0600M56;2;1083.0;329.3;;
88.0216667;-34.9992222;05 52 05.20;1.5;-34 59 57.20;1.7;559.1;16.9;571.3;17.3;78.2;45.0;1.7;0.0;0.0;     ;J0600M36;2;1235.3;604.3;;
88.0277917;-35.2962222;05 52 06.67;1.5;-35 17 46.40;1.7;611.0;18.5;644.4;19.5;80.7;45.1;179.7;0.0;0.0;     ;J0600M36;2;1231.7;547.2;;
88.1253333;-41.7853333;05 52 30.08;1.5;-41 47 07.20;1.7;537.2;16.2;723.1;27.1;80.8;56.2;20.5;50.0;0.0; 49.3;J0600M40;1;1162.4;75.4;;
88.1460833;-36.83588889999999;05 52 35.06;1.5;-36 50 09.20;1.7;872.3;26.3;1140.9;34.4;78.6;59.3;114.2;0.0;0.0;     ;J0600M36;2;1190.5;251.5;;
88.1551667;-45.5327222;05 52 37.24;1.5;-45 31 57.80;1.7;444.3;13.4;444.4;13.4;64.8;45.0;1.3;0.0;0.0;     ;J0600M44;1;1127.9;138.3;;
88.3085;-46.1796667;05 53 14.04;1.5;-46 10 46.80;1.7;1657.0;49.7;1666.0;50.0;60.6;45.5;99.8;0.0;0.0;     ;J0600M48;1;1088.2;963.5;;
88.3239167;-46.6795;05 53 17.74;1.5;-46 40 46.20;1.7;832.8;25.0;845.7;25.4;60.6;50.4;52.3;0.0;0.0;     ;J0600M48;1;1081.3;842.1;;
88.5275417;-59.74075;05 54 06.61;1.5;-59 44 26.70;1.7;943.0;28.3;943.2;28.3;52.0;46.1;116.8;0.0;0.0;     ;J0600M60;1;947.8;682.1;;
88.545125;-35.00069439999999;05 54 10.83;1.5;-35 00 02.50;1.7;482.2;14.6;500.0;15.1;77.6;47.7;172.1;0.0;0.0;     ;J0600M36;1;1095.0;605.5;;
88.6562917;-54.35847220000001;05 54 37.51;1.5;-54 21 30.50;1.7;716.1;21.5;822.0;24.7;54.3;53.2;65.9;0.0;0.0;     ;J0600M56;1;961.2;1028.3;;
88.9788333;-57.723722200000005;05 55 54.92;1.5;-57 43 25.40;1.7;802.5;24.1;826.3;24.8;54.3;48.5;32.3;0.0;0.0;     ;J0600M56;1;883.5;116.3;;
89.00675;-44.242;05 56 01.62;1.5;-44 14 31.20;1.7;546.3;16.4;600.2;18.1;64.8;53.5;58.7;0.0;0.0;     ;J0600M44;1;937.9;434.0;;
89.0165;-47.1141667;05 56 03.96;1.5;-47 06 51.00;1.7;459.8;13.8;560.2;16.9;60.6;57.1;53.2;0.0;0.0;     ;J0600M48;1;924.0;738.4;;
89.0505417;-32.1061667;05 56 12.13;1.5;-32 06 22.20;1.7;1007.0;30.4;1011.0;30.5;84.9;51.1;57.0;0.0;0.0;     ;J0600M32;1;968.2;355.0;;
89.0640417;-32.386;05 56 15.37;1.5;-32 23 09.60;1.7;1733.0;52.1;2211.0;66.5;84.9;60.7;112.9;0.0;0.0;     ;J0600M32;1;963.7;306.5;;
89.134;-53.822027799999994;05 56 32.16;1.5;-53 49 19.30;1.7;511.8;15.4;525.5;15.8;57.1;49.3;56.2;0.0;0.0;     ;J0600M52;1;872.3;85.4;;
89.30125;-37.4771389;05 57 12.30;1.5;-37 28 37.70;1.7;457.4;13.8;457.5;13.8;76.6;55.6;43.9;0.0;0.0;     ;J0600M36;1;886.5;130.5;;
89.3921667;-49.95125;05 57 34.12;1.5;-49 57 04.50;1.7;544.8;16.4;544.9;16.4;57.1;45.0;90.5;0.0;0.0;     ;J0600M52;2;833.0;1083.8;;
90.0188333;-70.6425278;06 00 04.52;1.5;-70 38 33.10;1.7;826.3;24.8;916.6;36.8;51.0;46.4;163.3;19.8;0.0;151.6;J0600M72;1;703.0;1092.5;;
90.063625;-30.9424722;06 00 15.27;1.5;-30 56 32.90;1.7;681.6;20.6;681.7;20.6;84.9;52.8;128.0;0.0;0.0;     ;J0600M32;1;687.1;557.4;;
90.1235;-37.937138899999994;06 00 29.64;1.5;-37 56 13.70;1.7;458.7;13.9;492.0;14.9;70.0;50.4;166.6;0.0;0.0;     ;J0600M40;2;673.1;887.8;;
90.136625;-46.7289722;06 00 32.79;1.5;-46 43 44.30;1.7;480.0;14.5;859.0;33.7;99.4;49.2;173.8;79.0;19.4;172.1;J0600M48;1;674.4;833.1;;
90.2059167;-38.94536110000001;06 00 49.42;1.5;-38 56 43.30;1.7;473.2;14.3;473.3;14.3;70.0;47.5;114.4;0.0;0.0;     ;J0600M40;1;652.6;675.8;;
90.2525417;-39.437861100000006;06 01 00.61;1.5;-39 26 16.30;1.7;1006.0;30.2;1006.0;30.2;70.0;49.6;56.5;0.0;0.0;     ;J0600M40;1;641.2;572.2;;
90.34425;-31.040361100000002;06 01 22.62;1.5;-31 02 25.30;1.7;508.8;15.5;519.8;15.8;84.9;68.3;150.6;0.0;0.0;     ;J0600M32;1;608.5;540.3;;
90.511625;-38.319861100000004;06 02 02.79;1.5;-38 19 11.50;1.7;1702.0;51.1;1981.0;59.5;70.0;56.9;59.1;0.0;0.0;     ;J0600M40;1;573.6;807.2;;
90.5275833;-60.232916700000004;06 02 06.62;1.5;-60 13 58.50;1.7;465.2;14.0;518.0;15.6;52.0;50.1;86.7;0.0;0.0;     ;J0600M60;1;619.3;544.7;;
90.5835833;-34.681194399999995;06 02 20.06;1.5;-34 40 52.30;1.7;871.9;26.2;872.0;26.3;76.6;45.0;179.7;0.0;0.0;     ;J0600M36;1;547.9;668.4;;
90.6645;-64.72152779999999;06 02 39.48;1.5;-64 43 17.50;1.7;623.6;18.8;1741.8;59.1;95.8;65.8;14.1;81.8;47.7; 15.6;J0600M64;1;612.1;421.3;;
90.7745417;-79.5806667;06 03 05.89;1.5;-79 34 50.40;1.7;2268.0;68.1;2280.0;68.4;45.7;45.3;73.0;0.0;0.0;     ;J0600M80;1;659.2;828.8;;
90.7985;-34.4458611;06 03 11.64;1.5;-34 26 45.10;1.7;1444.0;43.4;2201.0;77.8;96.9;62.0;28.7;71.0;0.0; 50.2;J0600M36;1;489.5;713.4;;
90.9965;-33.125111100000005;06 03 59.16;1.5;-33 07 30.40;1.7;483.7;14.7;483.8;14.7;84.9;61.7;20.4;0.0;0.0;     ;J0600M32;1;431.9;178.2;;
91.0607917;-31.932166700000003;06 04 14.59;1.5;-31 55 55.80;1.7;3567.0;107.1;3568.0;107.1;84.9;46.2;174.9;0.0;0.0;     ;J0600M32;1;410.4;385.0;;
91.11675;-54.72622220000001;06 04 28.02;1.5;-54 43 34.40;1.7;449.7;13.5;460.0;13.8;54.3;48.7;146.5;0.0;0.0;     ;J0600M56;1;493.9;929.2;;
91.4745;-35.3026111;06 05 53.88;1.5;-35 18 09.40;1.7;1798.0;54.0;1799.0;54.0;76.6;50.9;124.3;0.0;0.0;     ;J0600M36;1;311.2;547.4;;
91.7421667;-49.4910556;06 06 58.12;1.5;-49 29 27.80;1.7;582.3;17.5;1454.6;50.4;98.8;69.3;80.1;87.8;34.2; 82.5;J0620M48;2;1397.2;150.5;;
91.9542917;-52.962166700000004;06 07 49.03;1.5;-52 57 43.80;1.7;743.0;22.3;769.1;23.1;57.8;46.6;162.6;0.0;0.0;     ;J0600M52;1;319.8;303.8;;
